kode;diskripsi;lokasi;merk;warna;dept;satuan;jmlawal;jmlbeli;jmljual;reorder;hpp;hrgjual1;hrgjual2;hrgjual3;jmlrbeli;jmlrjual;jmldvplus;jmldvmin;noninv;untung;ppn;lsttgl;lstven;lsttgldev;lsttglbl;lsttgljl;boxrol;koderelasi;prosen;batassup;hrgjual4;untung2;untung3;cekpakai;batas1;batas2;barcode;tglrevisi;catrevisi
MILK-CC;MILK CAT COKLAT / 12 PC;;;;16;BOX;0;0;0;1;25270;34000;32000;40000;0;0;0;0;FALSE;34.55;0;12-Jul-15;  -   -;  -   -;  -   -;  -   -;0;MILK-CC1;0;0;0;26.63;58.29;0;0;0;MILK-CC;03-Feb-16 06:56:29;0
MILK-DB1;MILK DOG BLUE 1 SACHET;;;;27;PCS;0;0;4;1;1940;4000;4000;4000;0;0;0;0;FALSE;106.19;0;10-Jun-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;106.19;106.19;0;0;0;MILK-DB1;03-Feb-16 06:56:29;0
MILK-DP1;MILK DOG PINK 1 SACHET;;;;27;PCS;0;0;6;1;1940;4000;4000;4000;0;0;0;0;FALSE;106.19;0;13-Jun-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;106.19;106.19;0;0;0;MILK-DP1;03-Feb-16 06:56:29;0
MILK-CH1;MILK CAT HIJAU 1 SACHET;;;;27;PCS;0;0;1;1;1940;4000;4000;4000;0;0;0;0;FALSE;106.19;0;16-Mar-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;106.19;106.19;0;0;0;MILK-CH1;03-Feb-16 06:56:29;0
MILK-CC1;MILK CAT COKLAT 1 SACHET;;;;27;PCS;0;0;3;1;1940;4000;4000;4000;0;0;0;0;FALSE;106.19;0;23-May-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;106.19;106.19;0;0;0;MILK-CC1;03-Feb-16 06:56:29;0
MEOW-SALMON;MEOW CATS SNACK SALMON;;;;16;PCS;0;0;0;1;11637;17500;17500;17500;0;0;0;0;FALSE;50.38;0;17-Aug-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;50.38;50.38;0;0;0;MEOW-SALMON;03-Feb-16 06:56:29;0
BW-GFS15;BLACKWOOD GF DOG SALMON POTATO 15 LB;;;;3;SAK;0;0;6;1;400050;575000;565000;635000;0;0;0;0;FALSE;43.73;0;27-Feb-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;41.23;58.73;0;0;0;BW-GFS15;03-Feb-16 06:56:29;0
BW-GFC15;BLACKWOOD GF DOG CHK POTATO 15 LB;;;;3;SAK;0;0;0;1;352800;500000;490000;560000;0;0;0;0;FALSE;41.72;0;02-Oct-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;38.89;58.73;0;0;0;BW-GFC15;03-Feb-16 06:56:29;0
PASIR-LUVE10;PASIR LUVE 10 LTR;;;;3;PCS;0;0;1;1;52000;74000;72000;58000;0;0;0;0;FALSE;42.31;0;09-Feb-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;38.46;11.54;0;0;0;PASIR-LUVE10;03-Feb-16 06:56:29;0
TER-864;TER-864 STAINLESS BOWL;;;;3;PCS;0;0;0;1;48300;78000;70000;49000;0;0;0;0;FALSE;61.49;0;07-Aug-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;44.93;1.45;0;0;0;TER-864;03-Feb-16 06:56:29;0
SB-150;SB-150 DENTAL BONE;;;;3;PCS;0;0;0;1;12000;23000;23000;14500;0;0;0;0;FALSE;91.67;0;05-Feb-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;91.67;20.83;0;0;0;SB-150;03-Feb-16 06:56:29;0
SB-151;SB-151 DENTAL BONE;;;;3;PCS;0;0;0;1;13000;25000;25000;16000;0;0;0;0;FALSE;92.31;0;11-Jul-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;92.31;23.08;0;0;0;SB-151;03-Feb-16 06:56:29;0
SB-161;SB-161 DENTAL BONE;;;;3;PCS;0;0;0;1;13000;25000;25000;16000;0;0;0;0;FALSE;92.31;0;02-Jul-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;92.31;23.08;0;0;0;SB-161;03-Feb-16 06:56:29;0
SS-508;SS-508 DENTAL STICK;;;;3;PCS;0;0;0;1;11000;21000;21000;14000;0;0;0;0;FALSE;90.91;0;18-Aug-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;90.91;27.27;0;0;0;SS-508;03-Feb-16 06:56:29;0
SS-509;SS-509 DENTAL STICK;;;;3;PCS;0;0;0;1;13500;26000;26000;17000;0;0;0;0;FALSE;92.59;0;06-Sep-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;92.59;25.93;0;0;0;SS-509;03-Feb-16 06:56:29;0
AT-3612;AT-3612 PET TOY LONG STICK;;;;3;PCS;0;0;1;1;20300;33000;30000;23000;0;0;0;0;FALSE;62.56;0;23-Aug-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;47.78;13.3;0;0;0;AT-3612;03-Feb-16 06:56:29;0
AT-3613;AT-3613 PET TOY LONG STICK;;;;3;PCS;0;0;0;1;20300;38000;36000;29000;0;0;0;0;FALSE;87.19;0;22-Apr-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;77.34;42.86;0;0;0;AT-3613;03-Feb-16 06:56:29;0
AT-3614;AT-3614 PET TOY LONG STICK;;;;3;PCS;0;0;1;1;20300;38000;38000;29000;0;0;0;0;FALSE;87.19;0;19-Nov-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;87.19;42.86;0;0;0;AT-3614;03-Feb-16 06:56:29;0
AT-3629;AT-3629 PET TOY CAT TEASER;;;;3;PCS;0;0;0;1;14700;24000;24000;17000;0;0;0;0;FALSE;63.27;0;28-Nov-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;63.27;15.65;0;0;0;AT-3629;03-Feb-16 06:56:29;0
AT-3630;AT-3630 PET TOY CAT TEASER;;;;3;PCS;0;0;0;1;14700;24000;24000;17000;0;0;0;0;FALSE;63.27;0;03-Jul-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;63.27;15.65;0;0;0;AT-3630;03-Feb-16 06:56:29;0
AT-3631;AT-3631 PET TOY CAT TEASER;;;;3;PCS;0;0;0;1;14700;24000;24000;17000;0;0;0;0;FALSE;63.27;0;08-Feb-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;63.27;15.65;0;0;0;AT-3631;03-Feb-16 06:56:29;0
AT-3632;AT-3632 PET TOY CAT TEASER;;;;3;PCS;0;0;0;1;12250;20000;20000;14500;0;0;0;0;FALSE;63.27;0;26-Nov-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;63.27;18.37;0;0;0;AT-3632;03-Feb-16 06:56:29;0
AT-3633;AT-3633 PET TOY CAT TEASER;;;;3;PCS;0;0;0;1;12250;20000;20000;14500;0;0;0;0;FALSE;63.27;0;26-Nov-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;63.27;18.37;0;0;0;AT-3633;03-Feb-16 06:56:29;0
AT-3634;AT-3634 PET TOY CAT TEASER;;;;3;PCS;0;0;0;1;12250;20000;20000;14500;0;0;0;0;FALSE;63.27;0;02-Jan-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;63.27;18.37;0;0;0;AT-3634;03-Feb-16 06:56:29;0
KOD-23;KOD-23 LINT ROLLER;;;;3;PCS;0;0;6;1;14000;27000;25000;20500;0;0;0;0;FALSE;92.86;0;27-Dec-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;78.57;46.43;0;0;0;KOD-23;03-Feb-16 06:56:29;0
LWS-260;LWS-260 LONG CHAIN W SPRING 2MM X 180C;;;;3;PCS;0;0;0;1;33600;56000;51000;44000;0;0;0;0;FALSE;66.67;0;30-Sep-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;51.79;30.95;0;0;0;LWS-260;03-Feb-16 06:56:29;0
LWS-280;LWS-280 LONG CHAIN W SPRING;;;;3;PCS;0;0;0;1;36400;60000;55000;47000;0;0;0;0;FALSE;64.84;0;17-Mar-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;51.1;29.12;0;0;0;LWS-280;03-Feb-16 06:56:29;0
JP-0318;JP-0318 NYLON SHOW LEAD JAPAN;;;;3;PCS;0;0;0;1;40000;75000;70000;50000;0;0;0;0;FALSE;87.5;0;01-Nov-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;75;25;0;0;0;JP-0318;03-Feb-16 06:56:29;0
750826001933;MNC URINARY TRACT CARE 70 GR;;;;3;PCS;0;0;0;1;69300;100000;95000;78000;0;0;0;0;FALSE;44.3;0;27-Apr-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;37.09;12.55;0;0;0;750826001933;03-Feb-16 06:56:29;0
TER-180;TER-180 STAINLESS COCCKER BOWL;;;;3;PCS;0;0;0;1;45500;70000;65000;56000;0;0;0;0;FALSE;53.85;0;30-Aug-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;42.86;23.08;0;0;0;TER-180;03-Feb-16 06:56:29;0
TER-200-1;TER-200-1 STAINLESS BOWL HANGER;;;;3;PCS;0;0;0;1;24500;40000;35000;30000;0;0;0;0;FALSE;63.27;0;11-Sep-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;42.86;22.45;0;0;0;TER-200-1;03-Feb-16 06:56:29;0
TER-250;TER-250 STAINLESSBOWL HANGER;;;;3;PCS;0;24;13;1;28000;45000;40000;32500;0;0;0;0;FALSE;60.71;0;12-Dec-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;42.86;16.07;0;0;0;TER-250;03-Feb-16 06:56:29;0
026851007852;EXCEL BREWERS YEAST SKIN N COAT 540 GR;;;;3;BTL;0;0;0;1;90000;150000;140000;105000;0;0;0;0;FALSE;66.67;0;07-May-15;  -   -;  -   -;  -   -;  -   -;0;EXCEL-BY10;0;0;0;55.56;16.67;0;0;0;026851007852;03-Feb-16 06:56:29;0
BELL-333;BELL-333;;;;3;PCS;0;0;13;1;6250;12000;12000;8000;0;0;0;0;FALSE;92;0;27-May-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;92;28;0;0;0;BELL-333;03-Feb-16 06:56:29;0
CP-401;CP-401 PLASTIC CAT TOILET;;;;3;PCS;0;0;0;1;70000;105000;95000;80000;0;0;0;0;FALSE;50;0;04-May-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;35.71;14.29;0;0;0;CP-401;03-Feb-16 06:56:29;0
RT-103;RT-103 PET TOY RUBBER 44 MM;;;;3;PCS;0;48;15;1;6125;10000;10000;7800;0;0;0;0;FALSE;63.27;0;12-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;63.27;27.35;0;0;0;RT-103;03-Feb-16 06:56:29;0
RT-104;RT-104 RUBBER 60 MM;;;;3;PCS;0;0;0;1;13885;23000;23000;17800;0;0;0;0;FALSE;65.65;0;13-Sep-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;65.65;28.2;0;0;0;RT-104;03-Feb-16 06:56:29;0
EXCEL-BY10;EXCEL BREWERS YEAST SKIN 20 PC;;;;27;PCS;0;0;5;1;4200;10000;10000;10000;0;0;0;0;FALSE;138.1;0;26-Jun-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;138.1;138.1;0;0;0;EXCEL-BY10;03-Feb-16 06:56:29;0
8010276009142;CIBAU ADLT SMALL BITES 3 KG;;;;1;BAG;0;0;0;1;162000;215000;210000;240000;0;0;0;0;FALSE;32.72;0;28-Aug-15;  -   -;  -   -;  -   -;  -   -;0;CIBAU-ASB1;0;0;0;29.63;48.15;0;0;0;8010276009142;03-Feb-16 06:56:29;0
SP-01;SP-01 MAINAN KUCING STICK PLASTIK;;;;40;PCS;0;0;5;1;8000;22000;22000;13000;0;0;0;0;FALSE;175;0;13-Dec-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;175;62.5;0;0;0;SP-01;03-Feb-16 06:56:29;0
SR-01;SR-01 MAINAN KUCING STICK PERI;;;;40;PCS;0;0;2;1;9000;22000;22000;13000;0;0;0;0;FALSE;144.44;0;01-Nov-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;144.44;44.44;0;0;0;SR-01;03-Feb-16 06:56:29;0
LP-01;LP-01 MAINAN KUCING LAMPU PANJANG;;;;40;PCS;0;0;0;1;12000;35000;33000;21000;0;0;0;0;FALSE;191.67;0;13-Sep-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;175;75;0;0;0;LP-01;03-Feb-16 06:56:29;0
LP-02;LP-02 MAINAN KUCING LAMPU PENDEK;;;;40;PCS;0;0;2;1;12000;35000;33000;21000;0;0;0;0;FALSE;191.67;0;21-May-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;175;75;0;0;0;LP-02;03-Feb-16 06:56:29;0
HAM-04;HAM-04 TALI HARNESS ROMPI;;;;40;PCS;0;0;37;1;27437.5;50000;45000;35000;0;0;24;0;FALSE;82.23;0;03-Oct-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;64.01;27.56;0;0;0;HAM-04;03-Feb-16 06:56:29;0
KKR-02;KKR-02 COLLAR KUNCIR;;;;40;PCS;0;0;64;1;5000;12000;12000;8000;0;0;0;0;FALSE;140;0;23-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;140;60;0;0;0;KKR-02;03-Feb-16 06:56:29;0
CUBNKIT-AD20;CUB N KIT ADLT DOG 20 KG;;;;54;SAK;0;0;70;1;266250;345000;335000;315000;0;0;0;10;FALSE;29.58;0;30-Sep-16;  -   -;  -   -;  -   -;  -   -;0;CUBNKIT-AD1;0;0;0;25.82;18.31;0;0;0;CUBNKIT-AD20;03-Feb-16 06:56:29;0
CUBNKIT-AD1;CUB N KIT ADLT DOG 1 KG;;;;27;KG;0;0;368;1;11250;19000;19000;19000;0;0;210;0;FALSE;68.89;0;10-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;68.89;68.89;0;0;0;CUBNKIT-AD1;03-Feb-16 06:56:29;0
PROFELIN-AC20;PROFELIN ADLT CAT 20 KG;;;;54;SAK;0;100;86;1;350400;470000;455000;515000;0;0;0;37;FALSE;34.13;0;31-Aug-16;  -   -;  -   -;  -   -;  -   -;0;PROFELIN-AC1;0;0;0;29.85;46.61;0;0;0;PROFELIN-AC20;03-Feb-16 06:56:29;0
PROFELIN-AC1;PROFELIN ADLT CAT 1 KG;;;;27;KG;0;0;1186;1;17550;26000;26000;26000;0;0;661;0;FALSE;48.15;0;23-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;48.15;48.15;0;0;0;PROFELIN-AC1;03-Feb-16 06:56:29;0
PASIR-CC10;PASIR CAT CHOICE 10 LTR;;;;54;PCS;0;100;115;1;49000;74000;72000;55000;0;0;33;0;FALSE;55.46;0;27-Mar-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;51.26;15.55;0;0;0;PASIR-CC10;03-Feb-16 06:56:29;0
4025877304156;WAHRE LIEBE 1.5 KG;;;;1;BAG;0;0;0;1;160000;190000;180000;165000;0;0;0;0;FALSE;18.75;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;12.5;3.13;0;0;0;4025877304156;03-Feb-16 06:56:29;0
PC-03;PC-03 KANDANG;;;;1;PCS;0;0;0;1;275946.6667;410000;390000;310000;0;0;0;0;FALSE;48.58;0;24-May-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;41.33;12.34;0;0;0;PC-03;03-Feb-16 06:56:29;0
BJ-SAMSUNG-S;BAJU SAMSUNG S;;;;42;PCS;0;0;0;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;09-Aug-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-SAMSUNG-S;03-Feb-16 06:56:29;0
BJ-SAMSUNG-M;BAJU SAMSUNG M;;;;42;PCS;0;0;0;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;14-Aug-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-SAMSUNG-M;03-Feb-16 06:56:29;0
BJ-SAMSUNG-L;BAJU SAMSUNG L;;;;42;PCS;0;0;0;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;14-Aug-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-SAMSUNG-L;03-Feb-16 06:56:29;0
BJ-SAMSUNG-XL;BAJU SAMSUNG XL;;;;42;PCS;0;0;0;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;14-Aug-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-SAMSUNG-XL;03-Feb-16 06:56:29;0
BJ-FLY-S;BAJU FLY EMIRATE S;;;;42;PCS;0;0;2;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;13-Mar-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-FLY-S;03-Feb-16 06:56:29;0
BJ-FLY-M;BAJU FLY EMIRATE M;;;;42;PCS;0;0;1;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;04-Jul-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-FLY-M;03-Feb-16 06:56:29;0
BJ-FLY-L;BAJU FLY EMIRATE L;;;;42;PCS;0;0;2;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;29-Jul-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-FLY-L;03-Feb-16 06:56:29;0
BJ-FLY-XL;BAJU FLY EMIRATE XL;;;;42;PCS;0;0;1;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;10-Feb-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-FLY-XL;03-Feb-16 06:56:29;0
BJ-CHEVROLET-S;BAJU CHEVROLET S;;;;42;PCS;0;9;6;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;03-Oct-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-CHEVROLET-S;03-Feb-16 06:56:29;0
BJ-CHEVROLET-M;BAJU CHEVROLET M;;;;42;PCS;0;9;7;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;14-Dec-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-CHEVROLET-M;03-Feb-16 06:56:29;0
BJ-CHEVROLET-L;BAJU CHEVROLET L;;;;42;PCS;0;9;3;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;05-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-CHEVROLET-L;03-Feb-16 06:56:29;0
BJ-CHEVROLET-XL;BAJU CHEVROLET XL;;;;42;PCS;0;9;4;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;21-Dec-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-CHEVROLET-XL;03-Feb-16 06:56:29;0
BJ-QATAR-S;BAJU QATAR S;;;;42;PCS;0;6;0;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;22-May-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-QATAR-S;03-Feb-16 06:56:29;0
BJ-QATAR-M;BAJU QATAR M;;;;42;PCS;0;6;2;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;20-Sep-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-QATAR-M;03-Feb-16 06:56:29;0
BJ-QATAR-L;BAJU QATAR L;;;;42;PCS;0;6;0;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;22-May-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-QATAR-L;03-Feb-16 06:56:29;0
BJ-QATAR-XL;BAJU QATAR XL;;;;42;PCS;0;6;4;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;23-Dec-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-QATAR-XL;03-Feb-16 06:56:29;0
BJ-ACM-S;BAJU ACM EMIRATES S;;;;42;PCS;0;0;2;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;10-Sep-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-ACM-S;03-Feb-16 06:56:29;0
BJ-ACM-M;BAJU ACM EMIRATES M;;;;42;PCS;0;0;0;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;31-Jan-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-ACM-M;03-Feb-16 06:56:29;0
BJ-ACM-L;BAJU ACM EMIRATE L;;;;42;PCS;0;0;0;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;17-Mar-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-ACM-L;03-Feb-16 06:56:29;0
BJ-ACM-XL;BAJU ACM EMIRATES XL;;;;42;PCS;0;0;0;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;08-Sep-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-ACM-XL;03-Feb-16 06:56:29;0
BJ-PIRELLI-S;BAJU PIRELLI S;;;;42;PCS;0;0;0;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;04-Feb-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-PIRELLI-S;03-Feb-16 06:56:29;0
BJ-PIRELLI-M;BAJU PIRELLI M;;;;42;PCS;0;0;0;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;22-May-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-PIRELLI-M;03-Feb-16 06:56:29;0
BJ-PIRELLI-L;BAJU PIRELLI L;;;;42;PCS;0;0;0;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;04-Feb-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-PIRELLI-L;03-Feb-16 06:56:29;0
BJ-PIRELLI-XL;BAJU PIRELLI XL;;;;42;PCS;0;0;0;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;22-May-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-PIRELLI-XL;03-Feb-16 06:56:29;0
BJ-JEEP-S;BAJU JEEP S;;;;42;PCS;0;6;2;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;02-Dec-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-JEEP-S;03-Feb-16 06:56:29;0
BJ-JEEP-M;BAJU JEEP M;;;;42;PCS;0;6;1;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;01-Nov-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-JEEP-M;03-Feb-16 06:56:29;0
BJ-JEEP-L;BAJU JEEP L;;;;42;PCS;0;6;1;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;18-Oct-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-JEEP-L;03-Feb-16 06:56:29;0
BJ-JEEP-XL;BAJU JEEP XL;;;;42;PCS;0;6;0;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;22-May-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-JEEP-XL;03-Feb-16 06:56:29;0
BJ-HARLEY-S;BAJU HARLEY DAVIDSON S;;;;42;PCS;0;3;3;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;20-Apr-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-HARLEY-S;03-Feb-16 06:56:29;0
BJ-HARLEY-M;BAJU HARLEY DAVIDSON M;;;;42;PCS;0;3;6;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;01-Nov-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-HARLEY-M;03-Feb-16 06:56:29;0
BJ-HARLEY-L;BAJU HARLEY DAVIDSON L;;;;42;PCS;0;3;6;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;10-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-HARLEY-L;03-Feb-16 06:56:29;0
BJ-HARLEY-XL;BAJU HARLEY DAVIDSON XL;;;;42;PCS;0;3;3;1;25000;55000;50000;37000;0;0;0;0;FALSE;120;0;20-Sep-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;48;0;0;0;BJ-HARLEY-XL;03-Feb-16 06:56:29;0
BJ-B-S;BAJU BELUDRU S BJ-B-S;;;;42;PCS;0;0;0;1;26667;60000;55000;40000;0;0;0;0;FALSE;125;0;24-May-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;106.25;50;0;0;0;BJ-B-S;03-Feb-16 06:56:29;0
BJ-B-M;BAJU BELUDRU M BJ-B-M;;;;42;PCS;0;0;0;1;26667;60000;55000;40000;0;0;0;0;FALSE;125;0;18-Jun-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;106.25;50;0;0;0;BJ-B-M;03-Feb-16 06:56:29;0
BJ-B-L;BAJU BELUDRU L BJ-B-L;;;;42;PCS;0;0;1;1;26667;60000;55000;40000;0;0;0;0;FALSE;125;0;24-Mar-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;106.25;50;0;0;0;BJ-B-L;03-Feb-16 06:56:29;0
BJ-B-XL;BAJU BELUDRU XL BJ-B-XL;;;;42;PCS;0;0;1;1;26667;60000;55000;40000;0;0;0;0;FALSE;125;0;01-Oct-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;106.25;50;0;0;0;BJ-B-XL;03-Feb-16 06:56:29;0
3182550716857;RC YORKSHIRE ADLT DOG 1.5 KG;;;;18;BAG;0;0;0;1;123803;155000;150000;205000;0;0;0;0;FALSE;25.2;0;28-Jul-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;21.16;65.59;0;0;0;3182550716857;03-Feb-16 06:56:29;0
811794013516;FURMINATOR NAIL CLIPPERS;;;;29;PCS;0;0;2;1;194925;280000;260000;230000;0;0;0;0;FALSE;43.65;0;03-Dec-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;33.38;17.99;0;0;0;811794013516;03-Feb-16 06:56:29;0
801505;801505 PRESSED BONE CHICKEN;;;;10;PCS;0;0;7;1;9300;19000;17000;15200;0;0;0;0;FALSE;104.3;0;24-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;82.8;63.44;0;0;0;801505;03-Feb-16 06:56:29;0
8027;8027 TWIST STICK;;;;10;PCS;0;0;9;1;14000;33000;31000;26400;0;0;0;0;FALSE;135.71;0;23-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;121.43;88.57;0;0;0;8027;03-Feb-16 06:56:29;0
806202-CH;806202 KNOTT BONE CHEESE;;;;10;PCS;0;0;3;1;23400;49000;47000;39200;0;0;0;0;FALSE;109.4;0;06-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100.85;67.52;0;0;0;806202-CH;03-Feb-16 06:56:29;0
